('2016-7-1!4', 12)
('2016-7-1!5', 2)
('2016-7-1!6', 1)
('2016-7-1!7', 1)
('2016-7-10!0', 30)
('2016-7-10!1', 12)
('2016-7-10!2', 6)
('2016-7-10!3', 4)
('2016-7-10!4', 2)
('2016-7-11!0', 37)
('2016-7-11!1', 16)
('2016-7-11!2', 14)
('2016-7-11!3', 15)
('2016-7-11!4', 8)
('2016-7-11!5', 1)
('2016-7-11!7', 2)
('2016-7-12!0', 59)
('2016-7-12!1', 7)
('2016-7-12!2', 21)
('2016-7-12!3', 6)
('2016-7-12!4', 4)
('2016-7-12!5', 3)
('2016-7-12!6', 3)
('2016-7-13!0', 56)
('2016-7-13!1', 10)
('2016-7-13!2', 23)
('2016-7-13!3', 7)
('2016-7-13!4', 8)
('2016-7-13!5', 3)
('2016-7-13!6', 5)
('2016-7-13!7', 2)
('2016-7-14!0', 47)
('2016-7-14!1', 18)
('2016-7-14!2', 20)
('2016-7-14!3', 9)
('2016-7-14!4', 4)
('2016-7-14!5', 2)
('2016-7-14!6', 1)
('2016-7-14!8', 1)
('2016-7-15!0', 56)
('2016-7-15!1', 9)
('2016-7-15!2', 19)
('2016-7-15!3', 7)
('2016-7-15!4', 3)
('2016-7-15!5', 4)
('2016-7-15!6', 2)
('2016-7-16!0', 43)
('2016-7-16!1', 7)
('2016-7-16!2', 14)
('2016-7-16!3', 11)
('2016-7-16!4', 1)
('2016-7-16!5', 4)
('2016-7-16!9', 1)
('2016-7-17!0', 13)
('2016-7-17!1', 7)
('2016-7-17!2', 10)
('2016-7-17!3', 3)
('2016-7-17!4', 2)
('2016-7-17!5', 1)
('2016-7-17!6', 1)
('2016-7-18!0', 41)
('2016-7-18!1', 5)
('2016-7-18!12', 1)
('2016-7-18!2', 13)
('2016-7-18!3', 8)
('2016-7-18!4', 2)
('2016-7-18!5', 4)
('2016-7-18!6', 1)
('2016-7-18!8', 2)
('2016-7-18!9', 1)
('2016-7-19!0', 54)
('2016-7-19!1', 10)
('2016-7-19!2', 12)
('2016-7-19!3', 2)
('2016-7-19!4', 4)
('2016-7-19!5', 2)
('2016-7-19!6', 2)
('2016-7-2!0', 89)
('2016-7-2!1', 17)
('2016-7-2!2', 19)
('2016-7-2!3', 9)
('2016-7-2!4', 7)
('2016-7-2!5', 3)
('2016-7-2!6', 2)
('2016-7-2!7', 1)
('2016-7-20!0', 46)
('2016-7-20!1', 13)
('2016-7-20!10', 1)
('2016-7-20!2', 25)
('2016-7-20!3', 8)
('2016-7-20!4', 5)
('2016-7-20!5', 4)
('2016-7-20!6', 1)
('2016-7-20!7', 1)
('2016-7-21!0', 50)
('2016-7-21!1', 14)
('2016-7-21!10', 1)
('2016-7-21!2', 24)
('2016-7-21!3', 10)
('2016-7-21!4', 2)
('2016-7-21!5', 1)
('2016-7-21!6', 1)
('2016-7-21!8', 1)
('2016-7-22!0', 57)
('2016-7-22!1', 11)
('2016-7-22!2', 17)
('2016-7-22!3', 4)
('2016-7-22!4', 2)
('2016-7-22!5', 1)
('2016-7-22!6', 2)
('2016-7-23!0', 44)
('2016-7-23!1', 9)
('2016-7-23!2', 17)
('2016-7-23!3', 7)
('2016-7-23!4', 5)
('2016-7-23!5', 2)
('2016-7-23!7', 1)
('2016-7-23!8', 1)
('2016-7-24!0', 25)
('2016-7-24!1', 4)
('2016-7-24!2', 7)
('2016-7-24!3', 3)
('2016-7-24!4', 1)
('2016-7-25!0', 47)
('2016-7-25!1', 9)
('2016-7-25!2', 10)
('2016-7-25!3', 7)
('2016-7-25!4', 3)
('2016-7-25!6', 5)
('2016-7-26!0', 59)
('2016-7-26!1', 7)
('2016-7-26!2', 12)
('2016-7-26!3', 10)
('2016-7-26!4', 2)
('2016-7-26!5', 2)
('2016-7-26!6', 1)
('2016-7-26!9', 1)
('2016-7-27!0', 55)
('2016-7-27!1', 14)
('2016-7-27!2', 20)
('2016-7-27!3', 10)
('2016-7-27!4', 3)
('2016-7-27!5', 1)
('2016-7-27!6', 1)
('2016-7-28!0', 53)
('2016-7-28!1', 14)
('2016-7-28!10', 1)
('2016-7-28!2', 20)
('2016-7-28!3', 9)
('2016-7-28!4', 5)
('2016-7-29!0', 44)
('2016-7-29!1', 8)
('2016-7-29!2', 16)
('2016-7-29!3', 7)
('2016-7-29!4', 5)
('2016-7-29!5', 7)
('2016-7-29!9', 1)
('2016-7-3!0', 19)
('2016-7-3!1', 13)
('2016-7-3!2', 6)
('2016-7-3!3', 3)
('2016-7-3!4', 2)
('2016-7-3!5', 1)
('2016-7-30!0', 43)
('2016-7-30!1', 11)
('2016-7-30!2', 16)
